Service_Name,Route_name,Route_link,Bus_names,Bus_type,Departing_time,Duration,Reaching_time,Star_rating,Price,Seat_availablity
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),22:15,07h 45m,6:00,4.7,989,27
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),22:35,07h 25m,6:00,4.8,486,26
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),23:30,07h 10m,6:40,4.2,356,29
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Zingbus Plus,A/C Seater / Sleeper (2+1),21:45,07h 25m,5:10,4.4,389,31
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,07h 52m,6:07,4.4,460,23
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Sleeper (2+1),21:31,07h 56m,5:27,4.7,700,25
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),22:00,07h 45m,5:45,4.1,690,17
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:35,06h 35m,5:10,4.6,819,24
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,07h 00m,6:00,4.1,560,24
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),15:10,09h 00m,0:10,4.6,550,41
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),5:30,07h 00m,12:30,4.2,332,18
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Svkdt travels,A/C Sleeper (2+1),22:20,07h 15m,5:35,4.3,690,16
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:00,07h 00m,5:00,4.5,819,25
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sri KVR Travels,A/C Sleeper (2+1),22:40,06h 50m,5:30,4.2,762,22
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,V Kaveri Travels,A/C Sleeper (2+1),23:15,07h 00m,6:15,4,800,24
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,FRESHBUS,Electric A/C Seater (2+2),16:00,09h 10m,1:10,4.5,600,31
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Tirumala Xpress,A/C Sleeper (2+1),22:20,07h 15m,5:35,4.1,584,29
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),22:55,06h 30m,5:25,4.6,899,23
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Mozo travels,A/C Sleeper (2+1),23:15,06h 15m,5:30,4.2,680,18
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),15:30,05h 30m,21:00,4.4,809,14
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sri Sanvi Tours and Travels,A/C Sleeper (2+1),22:15,06h 45m,5:00,4.4,854,36
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),18:00,05h 30m,23:30,4.6,699,30
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,KARTHIKEYA TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),23:30,05h 30m,5:00,4.2,550,24
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,V Kaveri Travels,A/C Seater / Sleeper (2+1),22:20,06h 40m,5:00,4.1,650,17
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Teja Tours and Travels,A/C Sleeper (2+1),23:00,07h 00m,6:00,4.6,580,20
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:40,08h 27m,7:07,4.4,570,19
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,5:00,4.3,490,30
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,YNR Travels,A/C Sleeper (2+1),22:15,06h 40m,4:55,4.1,3700,32
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),11:45,07h 25m,19:10,3.8,332,28
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,NueGo,Electric A/C Seater (2+2),14:45,07h 25m,22:10,3.9,332,27
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 45m,5:45,3.5,500,25
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Moonlight Travels,A/C Sleeper (2+1),22:50,06h 40m,5:30,3.6,550,20
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,06h 30m,5:00,3.8,499,29
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Orange Tours And Travels,A/C Seater / Sleeper (2+1),23:00,07h 00m,6:00,3.4,600,42
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Morning Star Travels,NON A/C Sleeper (2+1),22:15,06h 35m,4:50,3.6,550,5
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sri Krishna Travels,A/C Sleeper (2+1),23:00,06h 30m,5:30,3,700,26
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),23:00,07h 00m,6:00,3.6,800,19
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,YNR Travels,A/C Sleeper (2+1),15:25,07h 00m,22:25,3.4,484,24
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sai Sri Durga Travels,Non A/C Seater / Sleeper (2+1),22:10,07h 35m,5:45,3.5,3000,40
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:55,04h 55m,3:50,1.9,600,4
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,SRI MARUTHI TRAVELS,A/C Sleeper (2+1),23:10,05h 50m,5:00,2.8,599,28
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,AVR Travels,A/C Seater / Sleeper (2+1),22:00,07h 15m,5:15,2.6,1049,26
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),14:45,06h 45m,21:30,2.4,590,30
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),23:10,05h 50m,5:00,2.4,499,25
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),22:30,07h 15m,5:45,2.8,800,24
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Sravani Travels,A/C Seater / Sleeper (2+1),23:00,07h 20m,6:20,2.3,4000,17
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Vasireddy Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),22:10,07h 30m,5:40,1,399,33
APSRTC,Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Vasireddy Travels,2+1 Air Suspension A/C Seater / Sleeper,22:10,07h 30m,5:40,1.7,660,32
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6014,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",5:45,05h 15m,11:00,3.8,353,31
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50012,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",6:45,05h 15m,12:00,4.3,353,31
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6224,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7:45,06h 00m,13:45,3.7,330,37
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6004,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",8:15,05h 15m,13:30,4.1,353,33
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6016,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",9:15,05h 15m,14:30,2.9,353,34
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50078,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:15,05h 35m,15:50,3.7,353,33
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50061,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:15,05h 15m,16:30,3.7,353,33
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50102,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",12:30,05h 30m,18:00,3.1,330,35
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,05h 40m,18:40,3.8,353,34
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6006,INDRA(A.C. Seater),13:15,05h 00m,18:15,4,422,38
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50191,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:15,05h 15m,19:30,3.4,524,43
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,05h 55m,21:25,3.6,353,32
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9256,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),15:45,05h 15m,21:00,4.1,524,46
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 50144,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,05h 15m,23:00,2.8,353,34
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6018,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,05h 45m,0:15,2.5,353,45
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 30m,4:00,3.4,353,31
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,05h 45m,4:00,4,330,37
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6073,INDRA(A.C. Seater),22:45,04h 15m,3:00,3.5,422,34
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6522,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,04h 35m,3:50,4,330,37
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,04h 50m,4:35,3.7,353,34
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,APSRTC - 9266,INDRA(A.C. Seater),23:55,04h 45m,4:40,4.4,422,38
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),23:00,05h 30m,4:30,3.4,280,11
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),23:30,05h 05m,4:35,4.2,700,11
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06h 30m,6:00,3.7,499,32
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05h 25m,5:00,4.2,499,31
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,06h 00m,5:40,3.9,499,33
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,PRL BUS,A/C Seater / Sleeper (2+1),23:44,06h 21m,6:05,3.8,599,42
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),23:45,05h 15m,5:00,3,719,27
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),23:45,05h 15m,5:00,3,719,17
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 05m,5:50,3.7,499,33
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,NON A/C Sleeper (2+1),23:50,06h 00m,5:50,3.6,799,18
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 10m,5:00,3.8,650,34
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 25m,5:15,3.8,700,34
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 35m,5:30,4.2,399,34
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,A/C Sleeper (2+1),23:55,05h 05m,5:00,3,799,20
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:59,06h 01m,6:00,4.4,500,17
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,5:00,3.4,399,43
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:59,05h 31m,5:30,4.2,699,15
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 01m,5:00,3.1,449,30
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:59,05h 01m,5:00,4.9,500,33
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:59,07h 21m,7:20,4.3,550,36
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),22:15,06h 00m,4:15,2.2,280,5
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),23:45,05h 00m,4:45,2.8,719,16
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 10m,5:00,2.9,449,25
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),23:55,05h 20m,5:15,2.3,660,28
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:57,05h 33m,5:30,2.3,660,28
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:59,05h 01m,5:00,2.9,600,26
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05h 26m,5:25,2.4,398,32
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:59,05h 36m,5:35,2.4,499,31
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Dharshini Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,6:00,3.9,2850,42
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Dharshini Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 40m,6:00,3.9,2850,42
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Dharshini Travels,Non A/C Seater / Sleeper (2+1),23:45,05h 15m,5:00,3.9,2850,42
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Mukundha Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:59,04h 36m,4:35,3.7,1100,38
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06h 25m,6:00,2.4,2000,35
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:55,05h 20m,5:15,2.4,2000,35
APSRTC,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,BABA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05h 21m,5:20,2.4,2000,35
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 4378,Super Luxury (Non AC Seater 2+2 Push Back),7:50,05h 40m,13:30,4.2,348,29
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1395,Super Luxury (Non AC Seater 2+2 Push Back),8:00,04h 25m,12:25,3.8,348,31
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1346,RAJADHANI AC (CONVERTED METRO LUXURY),8:00,04h 15m,12:15,3.8,422,30
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 4380,Super Luxury (Non AC Seater 2+2 Push Back),8:50,05h 40m,14:30,3.6,348,31
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1777,Super Luxury (Non AC Seater 2+2 Push Back),9:30,04h 35m,14:05,3.8,732,5
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 7143,Super Luxury (Non AC Seater 2+2 Push Back),10:00,05h 30m,15:30,3.8,279,33
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 8265,Super Luxury (Non AC Seater 2+2 Push Back),10:30,04h 30m,15:00,3.8,279,21
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1305,RAJADHANI AC (CONVERTED METRO LUXURY),11:00,04h 15m,15:15,3.8,422,30
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1718,Super Luxury (Non AC Seater 2+2 Push Back),11:10,05h 25m,16:35,4,348,31
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 6762,Super Luxury (Non AC Seater 2+2 Push Back),11:30,04h 35m,16:05,4,279,13
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1397,Super Luxury (Non AC Seater 2+2 Push Back),14:00,04h 20m,18:20,4.3,348,33
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1962,Super Luxury (Non AC Seater 2+2 Push Back),14:55,05h 50m,20:45,3.8,279,4
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1005,RAJADHANI AC (CONVERTED METRO LUXURY),15:00,04h 15m,19:15,2.3,422,29
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1711,Super Luxury (Non AC Seater 2+2 Push Back),15:00,05h 20m,20:20,4.1,279,1
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 2014,Super Luxury (Non AC Seater 2+2 Push Back),15:45,07h 30m,23:15,3.8,1372,21
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 8207,Super Luxury (Non AC Seater 2+2 Push Back),17:00,04h 15m,21:15,3.9,674,33
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 8261,RAJDHANI (A.C. Semi Sleeper),17:45,04h 15m,22:00,3.7,296,15
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 8665,LAHARI A/C SLEEPER CUM SEATER,18:20,05h 35m,23:55,3.4,296,31
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 9550,Super Luxury (Non AC Seater 2+2 Push Back),18:30,06h 55m,1:25,3.8,348,29
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 9693,Lahari Non A/C Sleeper Cum Seater,19:10,05h 55m,1:05,3.8,348,35
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1740,Super Luxury (Non AC Seater 2+2 Push Back),19:15,05h 35m,0:50,3.8,279,27
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 9443,Super Luxury (Non AC Seater 2+2 Push Back),19:50,05h 40m,1:30,1.9,279,28
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1498,Super Luxury (Non AC Seater 2+2 Push Back),20:00,04h 35m,0:35,3.8,1044,9
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 9683,Lahari Non A/C Sleeper Cum Seater,20:10,05h 55m,2:05,3,279,35
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 7808,LAHARI A/C SLEEPER CUM SEATER,20:25,05h 00m,1:25,3.8,296,29
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 7810,LAHARI A/C SLEEPER CUM SEATER,20:55,04h 50m,1:45,3.8,296,14
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 9685,Lahari Non A/C Sleeper Cum Seater,21:05,05h 40m,2:45,3.6,279,33
APSRTC,Hyderabad to Kurnool,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,TGSRTC - 1621,Lahari Non A/C Sleeper Cum Seater,21:15,06h 05m,3:20,3.9,279,25
